"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.63816502919003e-07,1.53904860908528,0.26,0.098,0.00662944490185163,"20","Dock1"
2.73381067273524e-07,0.865816890707461,0.51,0.259,0.00686979283951638,"20","Oat"
3.02781692539985e-07,0.937550820197537,0.57,0.313,0.00760860115183728,"20","Gtf2i"
3.09087902644979e-07,0.642396058682554,0.89,0.709,0.00776706990556568,"20","Gas5"
3.11282246335365e-07,0.989899649940592,0.36,0.161,0.0078222115681614,"20","Nav1"
3.17237440355467e-07,0.715120918900238,0.81,0.552,0.00797185963869253,"20","Zfp36"
3.89715718881415e-07,1.17948734427448,0.28,0.11,0.00979316629977107,"20","Tm7sf3"
4.05537716802027e-07,1.35879030999669,0.3,0.129,0.0101907572855181,"20","Cemip2"
4.79893029217245e-07,0.704401058582213,0.71,0.408,0.0120592319312002,"20","Tpm4"
4.80254034649128e-07,1.00359408425148,0.57,0.345,0.0120683036366979,"20","Morf4l2"
5.10303069583857e-07,1.40470097576954,0.26,0.103,0.0128234058355727,"20","Prkd3"
5.6069935538654e-07,1.03464860085566,0.52,0.315,0.0140898141015084,"20","Kdelr1"
5.69220125219099e-07,0.882622651847431,0.49,0.259,0.0143039325266307,"20","Tcf12"
6.79353818108562e-07,1.18781001465785,0.35,0.162,0.01707148209525,"20","Ski"
7.95539705743967e-07,0.917094770829991,0.47,0.247,0.0199911172656401,"20","Arl6ip5"
9.67576252479934e-07,0.835341864008607,0.77,0.51,0.0243142236485683,"20","Lars2"
9.90625045006955e-07,1.2796955685997,0.4,0.206,0.0248934167559798,"20","Trps1"
1.00318472900963e-06,0.98005165558848,0.39,0.186,0.025209029055283,"20","Csnk1g3"
1.00465246051663e-06,0.624544675498307,0.84,0.665,0.0252459116803224,"20","Rab2a"
1.19522474114999e-06,1.11217861037818,0.31,0.134,0.0300348025203581,"20","Pls3"
1.38476065593896e-06,0.861884907635084,0.25,0.094,0.0347976505230901,"20","Phlda3"
1.48942768667649e-06,0.818617848835521,0.51,0.266,0.0374278283384934,"20","Ptov1"
1.56774866551396e-06,1.15695736856841,0.32,0.143,0.0393959562157004,"20","Bmpr1a"
1.67583643208496e-06,1.07457397607835,0.3,0.131,0.0421120937018629,"20","Spred1"
1.69170752049819e-06,0.551072299366901,0.92,0.747,0.0425109182825989,"20","Junb"
1.93907976278468e-06,0.889319598788485,0.54,0.322,0.0487271353590163,"20","Cnn3"
1.98200184003197e-06,0.558354253428142,0.5,0.276,0.0498057242381633,"20","Fam162a"
2.462632912625e-06,1.24944882247329,0.25,0.1,0.0618835024613537,"20","Itpripl2"
2.66477215496051e-06,1.01361791591659,0.29,0.122,0.0669630594820027,"20","Armcx3"
2.75334026254957e-06,0.521490200319137,0.4,0.189,0.0691886874576083,"20","Zeb2"
2.82113776403958e-06,1.31953819731234,0.26,0.109,0.0708923708725507,"20","Zeb1"
2.88803227674317e-06,0.938560683413379,0.56,0.333,0.0725733630822792,"20","Auts2"
2.98017460118489e-06,0.763136669794799,0.62,0.379,0.0748888075531751,"20","Arl1"
3.01273072729798e-06,1.56993835933989,0.27,0.118,0.0757069104462709,"20","Pde4dip"
3.04639358149912e-06,0.953417411130223,0.34,0.153,0.0765528243094913,"20","Kcnma1"
3.18596165387153e-06,1.19348970947707,0.32,0.151,0.0800600304001377,"20","Copg1"
3.44663831308485e-06,1.11462741847145,0.3,0.131,0.0866105741695091,"20","Slc38a10"
3.6478225801453e-06,1.09485138768621,0.3,0.131,0.0916661336164713,"20","Fto"
3.68188597094821e-06,0.993347992627133,0.41,0.213,0.0925221125639575,"20","Rsu1"
4.03263945920131e-06,1.19695990905467,0.25,0.102,0.10133619697027,"20","Mir99ahg"
4.19640886835094e-06,1.27185614348283,0.36,0.189,0.105451558452791,"20","Svil"
4.50181757890681e-06,1.48397638056603,0.3,0.143,0.113126173940349,"20","Prss23"
5.458099616824e-06,0.993868382465676,0.32,0.149,0.13715658527117,"20","Wwc2"
6.14291396002622e-06,0.669317860430154,0.72,0.529,0.154365284901499,"20","Slc38a2"
6.41480389577543e-06,1.10336245821198,0.77,0.622,0.161197607096941,"20","AY036118"
6.531385979277e-06,0.694924786008834,0.66,0.442,0.164127198273252,"20","Rdx"
6.81100115165889e-06,0.918905244338399,0.39,0.195,0.171153647940036,"20","Asap1"
7.09645869913114e-06,0.681870782702563,0.46,0.247,0.178326910650466,"20","Sept11"
8.11441042837838e-06,0.661424849979114,0.48,0.271,0.20390701965472,"20","Flna"
8.58604626524946e-06,0.893797859395468,0.31,0.144,0.215758756599454,"20","Mfge8"
9.36859948177883e-06,0.961120726172115,0.33,0.159,0.23542353637762,"20","Prorsd1"
9.77434921519509e-06,1.2360902162403,0.28,0.128,0.245619621428637,"20","Smurf2"
9.94350232853647e-06,1.26603599210799,0.3,0.137,0.249870270013793,"20","Rab12"
1.00508357573305e-05,1.00976690689952,0.33,0.16,0.252567451745959,"20","Mesd"
1.06207345155549e-05,0.774954401239581,0.43,0.227,0.266888437641379,"20","Errfi1"
1.09388484402814e-05,0.835204221450306,0.4,0.204,0.274882322455832,"20","Pdgfa"
1.10786378053699e-05,1.01751567101397,0.45,0.268,0.27839508941114,"20","Tab2"
1.13292411295606e-05,1.15041161898604,0.39,0.215,0.284692500344727,"20","9530068E07Rik"
1.20727354392514e-05,1.06363532948727,0.33,0.161,0.303375768852948,"20","Mical3"
1.22934260632131e-05,1.05629137659145,0.36,0.183,0.308921503542481,"20","Twsg1"
1.34158499828289e-05,1.2893579060558,0.25,0.107,0.337126894218507,"20","Gprc5c"
1.3880896272516e-05,0.850394970534672,0.49,0.283,0.348813042432053,"20","Nr3c1"
1.44098639962956e-05,0.994615953190718,0.33,0.16,0.362105472362913,"20","Bet1"
1.56412170530659e-05,0.771896210026372,0.72,0.501,0.393048143326494,"20","Tsc22d1"
1.58937788163507e-05,0.863342671953316,0.41,0.217,0.399394767876078,"20","Tmed7"
1.61583880387566e-05,0.67449764797874,0.69,0.473,0.406044133025916,"20","Lamp2"
1.64012743603498e-05,0.910278576992923,0.29,0.128,0.412147623401231,"20","Sgk3"
1.94162988541074e-05,0.806726591990897,0.4,0.215,0.487912173904865,"20","Lpp"
2.12022252761919e-05,1.38593318714442,0.25,0.114,0.532790718965426,"20","Sik3"
2.28116250126048e-05,0.603382956477,0.31,0.141,0.573233324941747,"20","Lgalsl"
2.50226618715989e-05,1.00477471930722,0.5,0.323,0.628794470171409,"20","2900097C17Rik"
2.61954755089735e-05,1.21847974288151,0.25,0.112,0.658266104064994,"20","Gid4"
2.62263003343578e-05,0.558255612776007,0.55,0.324,0.659040701102078,"20","Ifi27"
3.26153536777356e-05,0.945561393024349,0.34,0.17,0.819591222567818,"20","Asph"
3.26719675584736e-05,0.921702497702654,0.3,0.143,0.821013872776883,"20","Ibtk"
3.27515945413704e-05,0.893807328107565,0.35,0.178,0.823014819230096,"20","Tspan31"
3.31442398620812e-05,1.65018839040933,0.25,0.118,0.832881603494238,"20","Spats2l"
3.47733212237637e-05,1.19728011939733,0.26,0.121,0.873818789031959,"20","Lysmd3"
3.79420716524669e-05,1.00920801190206,0.26,0.12,0.95344631855484,"20","Saysd1"
3.91921617214845e-05,1.08035618907868,0.3,0.147,0.984859831899185,"20","Pak1"
3.97880722762384e-05,0.370698914960185,0.32,0.152,0.999834468229595,"20","Rflnb"
3.99490763263042e-05,0.804979434067072,0.4,0.212,1,"20","Yipf3"
3.99584403603015e-05,0.915359941113474,0.36,0.196,1,"20","Tcf7l2"
4.05843438897319e-05,1.00785289547302,0.33,0.165,1,"20","Bag5"
4.2763324145708e-05,0.886540739963965,0.34,0.176,1,"20","Stt3a"
4.29036601832965e-05,0.941665817044243,0.33,0.173,1,"20","Gorasp2"
4.34209274622569e-05,0.542958581116079,0.53,0.316,1,"20","Tspan3"
4.44168104043562e-05,0.300354344929781,0.33,0.158,1,"20","Nr4a2"
4.52107606160316e-05,0.628557873570031,0.53,0.302,1,"20","Serinc1"
4.60622986100535e-05,0.715092609845413,0.52,0.326,1,"20","Fuca1"
4.68528549802514e-05,0.66923409193485,0.34,0.169,1,"20","Swap70"
4.70524870772002e-05,0.823270073186095,0.5,0.293,1,"20","Glg1"
4.87513495625346e-05,0.571111659431114,0.69,0.534,1,"20","Ost4"
5.07792243341703e-05,0.50568175219062,0.68,0.439,1,"20","Ctsl"
5.22225479227079e-05,0.378802377764233,0.88,0.676,1,"20","App"
5.491292927823e-05,0.890023806119666,0.48,0.296,1,"20","Arcn1"
6.07284310814259e-05,1.385914588347,0.25,0.12,1,"20","Phf21a"
6.09013124230122e-05,1.01193707278492,0.37,0.198,1,"20","Yif1a"
6.13015597516062e-05,1.22397713035272,0.27,0.132,1,"20","Akt2"
6.26115775035045e-05,0.797818846255787,0.47,0.276,1,"20","Nucb1"
6.35172858053268e-05,0.632242175086741,0.52,0.312,1,"20","1810058I24Rik"
6.42283460449188e-05,0.764345627928155,0.45,0.262,1,"20","Tacc1"
6.4624766421908e-05,0.495240073620326,0.41,0.224,1,"20","Utrn"
6.85140199549115e-05,0.628830783877422,0.58,0.386,1,"20","Mbd2"
7.13834489191452e-05,0.467745027180247,0.57,0.343,1,"20","Mef2a"
7.93353568718583e-05,0.848729263176947,0.39,0.225,1,"20","Actn1"
8.21020300597635e-05,0.632744341556768,0.5,0.302,1,"20","Smim10l1"
9.06606200659995e-05,0.950837289279022,0.33,0.17,1,"20","Btg3"
9.44655643390101e-05,1.04238889858665,0.43,0.251,1,"20","Foxn3"
0.000100248514783231,1.11622660888426,0.26,0.126,1,"20","Cbfb"
0.000102660126877624,1.22841842433231,0.27,0.139,1,"20","Zfp503"
0.000104861792766879,0.693765334304601,0.66,0.51,1,"20","Sfr1"
0.000111570259649844,1.0542005960033,0.31,0.161,1,"20","Tmbim1"
0.000116099248287277,0.98484954523125,0.29,0.147,1,"20","Tns3"
0.000119463083803199,0.736010425891216,0.58,0.398,1,"20","Eprs"
0.000119575493826834,0.750411954582337,0.38,0.211,1,"20","Il6st"
0.000135063491586143,0.739170826981579,0.41,0.235,1,"20","Lrpap1"
0.000144488894769804,0.343048044278304,0.98,0.95,1,"20","Serf2"
0.000144613220634431,0.838069744945908,0.42,0.243,1,"20","Tob1"
0.000167818394334675,0.927381396219655,0.32,0.166,1,"20","Atl3"
0.000173459381910828,0.866130998275641,0.36,0.208,1,"20","Pttg1ip"
0.000174407733748977,1.00183876289834,0.31,0.163,1,"20","B3gat3"
0.000178945514369037,0.820996597673144,0.49,0.303,1,"20","Ccdc88a"
0.000182988160141377,0.397922428746211,0.88,0.74,1,"20","Sec62"
0.000195788730733604,0.771382549810476,0.56,0.385,1,"20","Copb2"
0.000197827734396972,0.960527443750866,0.31,0.166,1,"20","Bet1l"
0.000203052080898374,0.770798540007819,0.42,0.256,1,"20","Yipf4"
0.000209063022434413,0.849061902035652,0.36,0.198,1,"20","Cnih1"
0.000218326799155725,0.86317471150091,0.34,0.183,1,"20","Sec22b"
0.000222034981014263,1.0269349789546,0.26,0.13,1,"20","Specc1"
0.000229998454490202,0.521520711454686,0.46,0.267,1,"20","Mcrip1"
0.000246798262622575,0.873208636492974,0.33,0.179,1,"20","Txlna"
0.000283258337511387,0.960805780631772,0.33,0.186,1,"20","Tmx1"
0.000286458026989955,0.869593501740072,0.27,0.137,1,"20","Kif13b"
0.000307761064260194,0.792641639505613,0.26,0.132,1,"20","Myadm"
0.000308920922703768,0.712187240643703,0.31,0.164,1,"20","Zfp260"
0.000313673529833647,0.637003731646744,0.46,0.283,1,"20","Mydgf"
0.000314715491213357,0.603758512868194,0.38,0.213,1,"20","Fam3c"
0.000354016547924871,0.620778982331261,0.51,0.323,1,"20","Sptssa"
0.000372341134979934,0.851788963361755,0.4,0.253,1,"20","Dnajc1"
0.000374962218051423,0.446742874862089,0.34,0.183,1,"20","Hexa"
0.000385380622370769,0.860394123610118,0.39,0.23,1,"20","Ctnnd1"
0.000390207971141483,0.607188117300997,0.35,0.194,1,"20","Desi2"
0.00039702409726126,0.807926861321677,0.29,0.151,1,"20","Fam92a"
0.000402166938079431,0.740149376923526,0.45,0.273,1,"20","Smarca2"
0.000408389654639194,0.868598052482739,0.34,0.192,1,"20","Ccser2"
0.000422148029867242,0.601153722977873,0.56,0.386,1,"20","Ier3ip1"
0.000428748368462339,1.05210641979909,0.37,0.238,1,"20","Sesn3"
0.000429839294246268,0.779056362776821,0.32,0.176,1,"20","Brwd1"
0.000466274722833241,0.689433561182047,0.41,0.261,1,"20","Ptn"
0.000498082888661305,1.04344999555552,0.26,0.138,1,"20","Galk1"
0.000506483299641376,0.61466505122908,0.46,0.286,1,"20","Erlec1"
0.000530326536842172,0.646758934724369,0.4,0.236,1,"20","Pdcl3"
0.000547266976905069,0.998420605715374,0.26,0.14,1,"20","Stx5a"
0.000561454059749627,1.14837198400733,0.25,0.129,1,"20","Erc1"
0.000585759689411472,0.679527795355827,0.26,0.128,1,"20","Rab27b"
0.000589489462019011,0.687437173766074,0.37,0.224,1,"20","Ctdsp2"
0.000593045391899763,0.492908789421314,0.59,0.432,1,"20","Smim14"
0.00060075988829203,0.74026478422999,0.27,0.141,1,"20","Cyth3"
0.000609149119753473,1.03593799652007,0.29,0.159,1,"20","1110065P20Rik"
0.000651633453269947,0.605659294804287,0.59,0.419,1,"20","Srpr"
0.00068578123910794,0.959996167575125,0.32,0.189,1,"20","Klhl9"
0.000734759679786522,0.654107564333342,0.48,0.329,1,"20","Sra1"
0.000752471409109241,0.452267034318614,0.75,0.518,1,"20","Eid1"
0.00076245135138319,0.697081983563472,0.5,0.341,1,"20","Rpn2"
0.000781851392564826,1.06730085060358,0.29,0.166,1,"20","Me2"
0.00078801769374758,0.794658303378283,0.31,0.173,1,"20","Ufsp2"
0.000807238520500782,0.650554207519475,0.7,0.535,1,"20","Tmed2"
0.000814708033216798,0.984531012243847,0.26,0.139,1,"20","Gtf3c1"
0.000833456478438914,0.396329363495118,0.66,0.463,1,"20","Tceal9"
0.000864387371252428,0.649933796424675,0.56,0.388,1,"20","Tmem167"
0.000903117689861488,0.594452423213777,0.48,0.316,1,"20","Copa"
0.000945361912505881,0.750268022150922,0.25,0.128,1,"20","Fnip1"
0.000953569979013768,0.401653624354568,0.73,0.559,1,"20","Mrfap1"
0.000963903678041792,0.490448949908744,0.65,0.456,1,"20","Pura"
0.000986033140929247,0.979914544506147,0.26,0.142,1,"20","Myof"
0.00103982836638354,1.05131296695069,0.37,0.239,1,"20","Trpm7"
0.0010504732811256,0.84198842975101,0.34,0.194,1,"20","Leprot"
0.0010529613558468,0.859410797960706,0.37,0.236,1,"20","Thra"
0.00114402474431756,0.273870829084658,0.57,0.383,1,"20","Marcks"
0.00117273161051638,0.52213601013544,0.56,0.392,1,"20","Thoc7"
0.0011823097175383,0.978288851070541,0.25,0.131,1,"20","Snd1"
0.00120233666466111,0.897239527030824,0.3,0.177,1,"20","Itpr1"
0.00130875170124851,0.533032451207276,0.46,0.296,1,"20","Dleu2"
0.00133237442284943,0.648097269925964,0.52,0.385,1,"20","Kcnq1ot1"
0.00134370922339404,0.990024701882503,0.3,0.175,1,"20","Fam129a"
0.00140551362658545,0.756100300280012,0.4,0.252,1,"20","Emc10"
0.00141342885762793,0.988702817712232,0.3,0.176,1,"20","Mgat2"
0.00144173281559292,0.727195126832144,0.27,0.145,1,"20","Ccdc90b"
0.00145818171410283,0.405472139069396,0.69,0.535,1,"20","Selenos"
0.00148744498895026,0.786795018552769,0.25,0.132,1,"20","Rbl2"
0.00152101211432271,0.507998949335263,0.55,0.383,1,"20","Fam104a"
0.0015347963370006,0.916906211058641,0.32,0.19,1,"20","Tmem106b"
0.00158102658569939,0.746984610300252,0.25,0.136,1,"20","Anxa4"
0.0016311555322569,0.506281572338312,0.48,0.316,1,"20","Jmjd1c"
0.0016972140067813,0.267073847494232,0.88,0.732,1,"20","Cd9"
0.00170602685707391,0.657384611994697,0.5,0.353,1,"20","Ddost"
0.00177584256756976,0.653683061816741,0.34,0.204,1,"20","Nckap1"
0.00178366998959539,0.795171857743332,0.32,0.195,1,"20","Tm9sf4"
0.00180485684195291,0.623293372251122,0.31,0.175,1,"20","Cers2"
0.00180621136548172,0.622091319786874,0.39,0.238,1,"20","Svbp"
0.00183152591921625,0.804762210440904,0.26,0.146,1,"20","Pdlim5"
0.0018732067081784,0.498558198518148,0.63,0.45,1,"20","Rer1"
0.00194952419120455,0.521151880808435,0.44,0.272,1,"20","Galnt1"
0.00196168721144723,0.308089864272277,0.6,0.43,1,"20","Cd2ap"
0.00199824802039041,0.567003387909242,0.49,0.327,1,"20","Tor1aip1"
0.00202633810772465,0.709193773017243,0.45,0.289,1,"20","Trappc6b"
0.00207586851211757,0.647324144449519,0.37,0.219,1,"20","Eml4"
0.00208047794778531,0.50119575282116,0.67,0.534,1,"20","Myl12a"
0.00210352099060851,0.645232377913744,0.38,0.229,1,"20","Sec13"
0.00213348955952897,0.638931310438431,0.54,0.389,1,"20","Dpm3"
0.00215316350862688,0.391797905149633,0.35,0.203,1,"20","Smad7"
0.00216376849700584,0.690626962218596,0.34,0.205,1,"20","Scfd1"
0.0022104708278433,0.472768255970195,0.36,0.221,1,"20","Camk2n1"
0.00229917241355614,0.288325361163189,0.43,0.265,1,"20","Ccnd2"
0.00237479873018067,0.563284276941333,0.25,0.14,1,"20","Mgll"
0.00237774059041312,0.260467179316046,0.72,0.553,1,"20","Ctsb"
0.00244823045140763,0.706719801813185,0.32,0.192,1,"20","Tvp23b"
0.00245477569642462,0.29541688829779,0.47,0.301,1,"20","Hes1"
0.00248773319929681,0.297961698544134,0.98,0.9,1,"20","Jund"
0.00256918685679005,0.812161993676469,0.34,0.212,1,"20","Mga"
0.00265027109202996,0.577929956513891,0.29,0.161,1,"20","Tanc1"
0.00266424940296534,0.294039929508451,0.46,0.297,1,"20","Arhgef12"
0.00288640981229264,0.832831350660997,0.41,0.273,1,"20","Smad4"
0.0029054672363633,0.73552051520533,0.26,0.149,1,"20","Acadsb"
0.00292762354735569,0.667385712327389,0.35,0.211,1,"20","Alg5"
0.00302569627572239,0.588086414698121,0.3,0.178,1,"20","Pard3"
0.00310540971777241,0.728168713501218,0.48,0.332,1,"20","Ddx50"
0.00327159086637936,0.959771955840259,0.26,0.152,1,"20","Arfgap3"
0.00337598556312058,0.702094571939549,0.3,0.178,1,"20","Rasa2"
0.00343223536212001,0.784282472148239,0.29,0.175,1,"20","Smim15"
0.00349752865921023,0.680269519449123,0.31,0.19,1,"20","Anxa6"
0.00351057693344781,0.423520341549124,0.68,0.518,1,"20","Zfp36l1"
0.00358166369540684,0.973850442945264,0.26,0.156,1,"20","Myo18a"
0.00368497225743877,0.813725245787153,0.3,0.176,1,"20","Rxylt1"
0.00370701564135654,0.58937005185469,0.43,0.278,1,"20","Fundc2"
0.00387965697974097,0.411325767095527,0.58,0.414,1,"20","Nfib"
0.00392552478819609,0.673876926166305,0.42,0.279,1,"20","Strn3"
0.00406383148035112,0.533462007103033,0.38,0.256,1,"20","Rhob"
0.00409088070052475,0.532937259183301,0.37,0.236,1,"20","Pgrmc2"
0.00440950054625552,0.697595305564048,0.36,0.243,1,"20","Ccdc50"
0.0045349483215377,0.660761645884009,0.31,0.189,1,"20","Nrbp1"
0.00470252362248345,1.09186589986775,0.27,0.168,1,"20","Vcl"
0.00488171024975777,0.687819382249171,0.34,0.216,1,"20","Slc35b1"
0.0048854410310333,0.577730092656428,0.45,0.334,1,"20","Id2"
0.00493251184383907,0.531887366028352,0.32,0.192,1,"20","2310039H08Rik"
0.00493837780469599,0.344593676718747,1,0.951,1,"20","Myl6"
0.00501805867743813,0.588326615150839,0.54,0.396,1,"20","Ddx17"
0.00508190360783541,0.66443566734775,0.42,0.3,1,"20","Irf2bpl"
0.00529494650292324,0.57604514222428,0.26,0.149,1,"20","Pds5b"
0.00531443670639602,0.692375102964042,0.43,0.295,1,"20","Nptn"
0.00532409024266187,0.39285041304421,0.35,0.204,1,"20","Uso1"
0.00533261055887274,0.987007612295729,0.25,0.153,1,"20","Setbp1"
0.00535847459724316,0.995624619071953,0.32,0.212,1,"20","Lrp6"
0.00566071735924044,0.456700559584126,0.44,0.295,1,"20","Stag1"
0.00566554339348573,0.563905608159488,0.27,0.158,1,"20","Mib1"
0.00570041485840875,0.937699503036677,0.26,0.154,1,"20","Zfx"
0.00587664408409832,0.321252766495724,0.73,0.616,1,"20","Ptms"
0.00594581000461182,0.783143637876451,0.28,0.169,1,"20","Dnajb4"
0.00636865158499947,1.29075947721004,0.32,0.216,1,"20","Clu"
0.00649186306922268,0.773053826499128,0.32,0.202,1,"20","Impad1"
0.00692752492985606,0.525495068467747,0.38,0.255,1,"20","Arl4a"
0.00692764969579839,0.552999275024433,0.37,0.243,1,"20","Ergic2"
0.00695883709006338,0.628413307999265,0.4,0.268,1,"20","Eif1a"
0.00720079324679165,0.434345094922166,0.26,0.148,1,"20","St3gal6"
0.00726265027481146,0.572600930269415,0.32,0.199,1,"20","Prkcsh"
0.00741554964494347,0.55137097750112,0.35,0.233,1,"20","Nbeal1"
0.00749808597825805,0.831317251630064,0.25,0.151,1,"20","Sntb2"
0.00757301931970234,0.477726516255413,0.62,0.433,1,"20","Dnajc3"
0.00775208153228358,0.273485899638396,0.87,0.786,1,"20","Sec61g"
0.00791235746440804,1.14003830965727,0.26,0.166,1,"20","Crim1"
0.00809514617940161,0.638008663704592,0.36,0.229,1,"20","Pink1"
0.00830401424209933,0.577162748527108,0.28,0.172,1,"20","Iah1"
0.00832184536176218,0.45198485648144,0.42,0.292,1,"20","Gpatch8"
0.00863396255975838,0.471896962809471,0.37,0.242,1,"20","Setd2"
0.00877704327814339,1.21333196284652,0.27,0.177,1,"20","Hk2"
0.00901542175201464,0.787928766312873,0.48,0.337,1,"20","Nisch"
0.00905926272707976,0.587865712636081,0.26,0.152,1,"20","Sh3gl1"
0.00907901575077759,0.755407856590968,0.51,0.406,1,"20","Rock2"
0.00909581914228299,0.388350612337739,0.32,0.197,1,"20","Akt1"
0.00929163307958719,0.689459892357048,0.28,0.175,1,"20","Zdhhc20"
0.00933289491308046,0.685120545531579,0.26,0.156,1,"20","Lgals3bp"
0.00938172186258446,0.272785181016233,0.45,0.328,1,"20","Resf1"
0.00942989201262147,0.551202049750726,0.25,0.148,1,"20","Sept9"
0.00971211014749306,0.796757455104193,0.28,0.175,1,"20","Pdxdc1"
0.0098448104584117,0.553639877061732,0.28,0.172,1,"20","Snhg12"
0.00991377826703298,0.566458127036666,0.29,0.179,1,"20","Odr4"
0,8.80968433138043,0.91,0.013,0,"21","Muc2"
0,6.96153103043077,0.88,0.011,0,"21","Gldn"
0,6.04880657404688,0.87,0.022,0,"21","Muc16"
0,6.89227908560213,0.77,0.014,0,"21","Tex33"
4.67884119136827e-318,5.84394093365681,0.77,0.017,1.17574600297893e-313,"21","Cdh26"
8.78914551064312e-315,4.66368444585933,0.95,0.034,2.20862437536951e-310,"21","Cyp1a2"
1.8100769091745e-308,5.68222332974552,0.79,0.02,4.5485422650646e-304,"21","Gal3st2c"
1.52224533916558e-304,6.4833215084527,0.9,0.033,3.82525031278918e-300,"21","AU021092"
1.19586100805119e-290,6.03770818173994,0.95,0.042,3.00507912713183e-286,"21","Gchfr"
1.86904272157223e-262,6.50939925617646,0.56,0.009,4.69671745503885e-258,"21","Nipal1"
7.28560333438996e-262,5.17325989946236,0.94,0.047,1.83079926189885e-257,"21","Ermn"
2.77379270996114e-256,6.4091754597269,0.92,0.048,6.97026370086134e-252,"21","Sec14l2"
1.50969508545709e-255,6.1380540022928,0.97,0.055,3.79371278024512e-251,"21","Cyp2g1"
3.7458525927819e-249,5.62667720509278,0.71,0.022,9.41295298040164e-245,"21","Kcnk2"
